entry_id,source,gene_unique_identifier,gene_callers_id,gene_name,gene_hmm_id,e_value
185,Rinke_et_al,dd5c866468c9f761f667230b7f35428d4ac5303753d16253aa7a5650,4489,Ribosomal_L30,PF00327.17,8.4e-19
186,Rinke_et_al,b3d583332cf2eef29bcde440d4830cd47e0c166e769d95ae06c30bcb,4482,Ribosomal_S13,PF00416.19,1.8e-37
187,Rinke_et_al,bc8069f2a4446719ae3eb145d90a9044986d1554fd0ac1c906d35dbd,4481,Ribosomal_S11,PF00411.16,2.8e-50
188,Rinke_et_al,a097ad5d5b3d495a4c4a108a8007a6c4714913606b1b992a641745c2,4726,AdoHcyase_NAD,PF00670.18,8.9e-81
189,Rinke_et_al,7d93a3748cf1091727f979481dc8e1dc229438bbbd85d07059a4b003,3547,EFG_C,PF00679.21,6.8e-25
190,Rinke_et_al,617f628fafcbb3cca722b863aa12440dc412f0575a19cfa7b71cc6dd,4504,Ribosomal_L2,PF00181.20,1.4e-34
191,Rinke_et_al,f6a2be0516dbb1be2c23224f3c12010a7db794d6ac4b68c51a997732,6890,DFP,PF04127.12,1.3e-66
192,Rinke_et_al,450dd0be89b645b659e5005e7d80f1588a0b6b98417995df6d8e24c4,3431,Enolase_C,PF00113.19,8.0e-131
193,Rinke_et_al,5de653163b015ad46363c32827518755723b643a8a311456e2f20a76,3831,DALR_1,PF05746.12,3.7e-41
194,Rinke_et_al,47b4da440def233db4f65040c5bc04baf4aa3b39836926d136b1321c,4845,Mob_synth_C,PF06463.10,6.5e-39
195,Rinke_et_al,3843243a2f2efa26dea0bbdf9c072a7466b1dd5a81170753a981a953,1441,DHO_dh,PF01180.18,1.3e-06
196,Rinke_et_al,e76541ceeeed35034c37a9c73c010581cacb587498fddde92f8eb4d9,1581,Ribosomal_L1,PF00687.18,1.3e-54
197,Rinke_et_al,dd5a50ffb449058acadc8fd7f1c61bd2d30a0e74fe2295f3e28012aa,2059,Ham1p_like,PF01725.13,2.4e-52
198,Rinke_et_al,e5d700d26f693545c62d992a92782c9de16b2ee640e24c14db2b7b14,1966,NDK,PF00334.16,5.7e-53
199,Rinke_et_al,95d659af692c2931c227a54b0434af8263ff04f7142bf1817b224287,1582,Ribosomal_L11_N,PF03946.11,4.0e-30
200,Rinke_et_al,55a1b0815ab4cc592eb0ddbf5cedbe9148de9b5083a54cb4483848ef,136,DHO_dh,PF01180.18,1.4e-07
201,Rinke_et_al,cef9a32a54eb3e8b4ce1d6efed2c3003b994e3a1e42b4bd921f8a4a3,4462,Ribosomal_S9,PF00380.16,3.8e-45
202,Rinke_et_al,6ca51a48f5e4d17b08061475ae44633e6d85206110b50bfe86efe99a,1925,EFG_C,PF00679.21,3.8e-24
203,Rinke_et_al,493639789f9f880cf79661c42e2830e251d74c2aa07da87e6c9260cb,6370,Ribosomal_S15,PF00312.19,1.4e-39
204,Rinke_et_al,bcdd51394a070dd9f7b3431a3deafeaa282df5342563d7f38144b0c0,1713,RtcB,PF01139.14,5.3e-119
205,Rinke_et_al,9946d56e8aa081e73241067c61e66b9636d2c8819504bd039211c5fc,4499,Ribosomal_L29,PF00831.20,4.7e-27
206,Rinke_et_al,bf8daf3773516f786eb4ef3fc057b61ae4aafaec92ce11884676d5ec,3844,ATP-synt_C,PF00137.18,9.9e-16
207,Rinke_et_al,eaa2a9379552abd08df666031bebfbe72ebfa3a87b4de15e9400ae04,4505,Ribosomal_L23,PF00276.17,2.1e-32
208,Rinke_et_al,acf17a5b7cb9df17eed7a639a2bcb762bcdcfe4cb9d4fde855a0b1a0,4591,EFG_C,PF00679.21,1.2e-32
209,Rinke_et_al,1c0c662553bc93bf522432b51e54b361875829e1aff0afc17a738624,4495,Ribosomal_L5_C,PF00673.18,2.5e-41
210,Rinke_et_al,70880d488e74ab2c43fc1fbd6fad0e15be71ff47ff9748feece4cb1c,4493,Ribosomal_S8,PF00410.16,1.9e-50
211,Rinke_et_al,e544dc3cbf6c6ac4d2742a83801d3d24f52f4b230b4f969d80d83f6a,4843,MoaC,PF01967.18,6.7e-49
212,Rinke_et_al,69a7648c712d7db824af282d1bbe9c3391f95ad0694a6320c02b3514,4633,RNA_pol_Rpb1_1,PF04997.9,6.7e-85
213,Rinke_et_al,b960fc0c9d0b958d15218cf45b18536cc152a7189aaeb1bb2e342db6,1582,Ribosomal_L11,PF00298.16,7.0e-29
214,Rinke_et_al,784d917ce91bc1a30084958396dbf61b6399099644a7dacf95585be7,4494,Ribosomal_S14,PF00253.18,1.4e-27
215,Rinke_et_al,c3b8421000e993036ad80d623deab3e91eaf09ec3544cca952989fc1,5223,PGK,PF00162.16,4.1e-24
216,Rinke_et_al,9ca95a7f250cb56efd6d35d11c424c06b411c93b52eebe4aef17fec0,4487,SecY,PF00344.17,1.4e-118
217,Rinke_et_al,187338fd3ccc06e926f012dc5f69e09bc5286c3312150861d19af3e8,6343,GCD14,PF08704.7,7.8e-07
218,Rinke_et_al,ed8be5b8e620d0077c8ce4ef9892b36c9a95fbfbb704b285ab1ca25c,6920,TIM,PF00121.15,4.0e-90
219,Rinke_et_al,812f8c40877a0a8cf5a40618804e5e844b814bd2af6ee8c83d5fcfa0,6919,PGK,PF00162.16,2.9e-141
220,Rinke_et_al,f8567b47d57cac0a60532bc15f99138de1d6a83d1ba6e75530d282b1,4500,Ribosomal_L16,PF00252.15,4.8e-51
221,Rinke_et_al,57a843b8ff51ccdecff9c1befb379a2e9682c309e87e021e65b7f71a,4506,Ribosomal_L4,PF00573.19,8.2e-66
222,Rinke_et_al,ba2f356d922e58284163ba6561ae2aaad75745d9954c562018dca0ae,4592,Ribosomal_S7,PF00177.18,5.6e-65
223,Rinke_et_al,3c09dd52e39110e1125fcf4f51ac347041f6154142aabca5f829363c,6360,IF-2,PF11987.5,7.5e-35
224,Rinke_et_al,68e530bfd0bb64c643e32e528ef12a8eef2cb438cd440ffc8b708ea7,4490,Ribosomal_S5_C,PF03719.12,5.4e-30
225,Rinke_et_al,02a2436cfa0e78928b30ee8e72d57bcf83e83b5a78915650b5a139b7,4490,Ribosomal_S5,PF00333.17,1.6e-30
226,Rinke_et_al,98eef4184e4e22700a2bd9dc41c35a84a8394a814e4b79cb6dab285a,3031,DFP,PF04127.12,1.1e-06
227,Rinke_et_al,2d806b7cf76513813032d02e6129a01006b18f15c1a93336fe66c2e4,4504,Ribosomal_L2_C,PF03947.15,1.4e-56
228,Rinke_et_al,2bd255aa1259be1b339be175c44e2968f3ebfe2f3f3133aa8aa7eb5a,4593,Ribosom_S12_S23,PF00164.22,1.0e-45
229,Rinke_et_al,b480a5d1fe1eeeacad2293bd13339eeee894011bfbc5a918dc1aae54,4501,Ribosomal_S3_C,PF00189.17,4.5e-39
230,Rinke_et_al,93ba0f0fc8ff8476373e230e68cc08aae1387da81a97cb53c789a44b,4634,RNA_pol_Rpb2_1,PF04563.12,2.5e-24
231,Rinke_et_al,a948f0a0930977941885504da2e9513713f365f833436d095757231f,1222,Adenylsucc_synt,PF00709.18,2.2e-169
232,Rinke_et_al,bd107603381f0a11e4528bc3045b08a72675274066e70c40d1f3a198,3937,Adenylsucc_synt,PF00709.18,7.2e-82
233,Rinke_et_al,392c302d0c68eecf4ec06b30cf248127f4f946616929b2bd6c5cdaa5,1732,SRP_SPB,PF02978.16,1.1e-31
234,Rinke_et_al,3e73e648cb7f40b4d748f7d26b477d9dde979e47d3c8e3ea7447abde,6367,TruB_N,PF01509.15,3.0e-52
235,Rinke_et_al,f292bdea12ee4129ff8d83ec5defe792badbcc59c7b3ad816dfff11a,4633,RNA_pol_Rpb1_2,PF00623.17,4.4e-41
236,Rinke_et_al,c08085a651c6639fee5cb0fa35853af54fa9d60c745d66260f3c7b5d,3012,DNA_binding_1,PF01035.17,1.9e-35
237,Rinke_et_al,7852a1839cc912ffa64ce6378c0ed456db7593732dc5231a14b3a113,4507,Ribosomal_L3,PF00297.19,2.6e-20
238,Rinke_et_al,7ed3bbc6c6f1883575acc00e2211f36d72ff00ca95ef28fb9c405a7f,4603,Wyosine_form,PF08608.9,1.9e-11
239,Rinke_et_al,4d231726920c1fdf77f773832577d77b4b74c0ee6d6799d076a1a6ae,1699,Ribosomal_S2,PF00318.17,3.0e-97
240,Rinke_et_al,f1f00907e158cf856c974ba266fa5af7e0d66c69af0a0b0ce56e3a1f,4428,GMP_synt_C,PF00958.19,4.0e-40
241,Rinke_et_al,eac668bfafe9102c106aeb677e6c49e6afb4b28c689b173531e3d278,4491,Ribosomal_L18p,PF00861.19,3.6e-50
242,Rinke_et_al,11ab488cbd3492b272736cf5ccf3487381f8b3391a2395cec52d495e,3831,tRNA-synt_1d,PF00750.16,8.7e-20
243,Rinke_et_al,c5fa32403bf8a00c06cb3eb0032d5bc2fbd8ac338f5bbf7854694cd1,4502,Ribosomal_L22,PF00237.16,1.0e-33
244,Rinke_et_al,c15a37d8bb183a787a37ff94ae8dd393d85b79abf903705acabed46d,4503,Ribosomal_S19,PF00203.18,1.1e-37
245,Ribosomal_RNAs,a1d38f7ba00c90316f326310dd4a5600999269e6c748476a7d86b7c2,7248,Bacterial_16S_rRNA,RF00177,0
246,Ribosomal_RNAs,790c5e50c9b35c34a6a71ecc05e8b7710bd1625adde96796e5fc8409,7249,Archaeal_23S_rRNA,-,0
247,Ribosomal_RNAs,f7a0a68923845bda1ccd8debecee9af2650dc55d0a0e73ab3332ebe0,7250,Bacterial_16S_rRNA,RF00177,4.9e-289
248,Ribosomal_RNAs,9266504daaaf4c2f5f2bc8dbe0730b9a028c63f33bc1e1f18076ac52,7251,Bacterial_23S_rRNA,-,0
