entry_id,source,gene_unique_identifier,gene_callers_id,gene_name,gene_hmm_id,e_value
186,Campbell_et_al,1458c5e4d7981d8557ddbb57e49d80afb5ee7e4b34095fdb927c66fd,1708,TIM,PF00121.13,9.3e-92
187,Campbell_et_al,e72f6334e304d8a5c27f5d5c2a3625c060cd20cf073b4617ea33f9f4,633,B5,PF03484.10,6.4e-20
188,Campbell_et_al,40744d2ff1be7f1afa58a3eead6a92d9a51590b9a63a22f895cc186a,2666,S-AdoMet_synt_M,PF02772.11,9.3e-47
189,Campbell_et_al,7b725461860a5b9367c65770e572218f5eceb70d171f5c48ee7c5b15,2417,Enolase_C,PF00113.17,1.7e-129
190,Campbell_et_al,6cd16376b0af0aba55f5e7435ec94f7b5455e0afc8ad0c06490c0d3d,2101,RNA_pol_A_bac,PF01000.21,2.6e-20
191,Campbell_et_al,a1f8d645c5fd20e630c7639dcc61c4669465a09aaa6a054ea5fd4627,676,RNA_pol_Rpb1_1,PF04997.7,3.5e-88
192,Campbell_et_al,904250f72a587eca5750b16f6e6a349dcab90f0f4631f00dd8d7e212,578,Ribosomal_L9_C,PF03948.9,2.5e-26
193,Campbell_et_al,a2436feea3b259cf0e314bdb7b95d1c4305c4430c96b0f46b0e7365e,2709,GAD,PF02938.9,4.8e-17
194,Campbell_et_al,a3ccc35973090125cfabce87592439eb7f424aa356e03ab7764e092b,4304,SRP_SPB,PF02978.14,1.4e-37
195,Campbell_et_al,4286d2dd28b46b55f2408afc7021f05ffebce4fc33d42f9ecd8337c4,5172,Ribosomal_L32p,PF01783.18,1.2e-21
196,Campbell_et_al,a7b369c666469210916e342c5adffedae852d7cade193b484707324d,4151,UPF0054,PF02130.12,5.4e-32
197,Campbell_et_al,e8fd4b2395095e71f5a36c96fd81c6fabbc8515d98dd7365e335f95f,3489,CTP_synth_N,PF06418.9,8.8e-133
198,Campbell_et_al,6e65e9d94a56e4d78c4abf30053558deae1a257a556100f364a2afc8,671,Ribosomal_L11_N,PF03946.9,2.1e-31
199,Campbell_et_al,d497008ae6d2adc88c6b50884b76ec13b13424d05e2a09697f4d29af,3839,IPPT,PF01715.12,5.5e-44
200,Campbell_et_al,c5e5b92e759cd127fd0c53c14652f3f0a6fee10e0dd9578193b9ce8b,4006,Arg_tRNA_synt_N,PF03485.11,2.5e-09
201,Campbell_et_al,ba7379eb0b23ab67d067c6036affd55cee0e07aa28cb995cb034dc8d,1638,LepA_C,PF06421.7,8.5e-54
202,Campbell_et_al,c185452c1613d2fb0254280db8a166df7074cf917f6e2a10229fe86a,2417,Enolase_N,PF03952.11,8.8e-64
203,Campbell_et_al,ce6c54d09208e84750b5f9fcd20c5f2eede247b191156e7b6eb0010b,2101,RNA_pol_A_CTD,PF03118.10,8.9e-25
204,Campbell_et_al,1996b27dcd3577c4a62a6e0233783858cc897833c9ba549099a66b41,2092,Ribosomal_S5_C,PF03719.10,1.1e-30
205,Campbell_et_al,3fcbe0b62e61865fea7b49442648ba940a6e495b6143e9a1fe532a15,3567,IF3_C,PF00707.17,9.6e-32
206,Campbell_et_al,1a982a5e85f14c0714f11c58f09abdf8cfc41d8e30b0efc73694199a,671,Ribosomal_L11,PF00298.14,1.2e-28
207,Campbell_et_al,1bd2925be20a541371c8d745c7ac20158eb4242c25a96d05f49d2543,1744,Ribonuclease_P,PF00825.13,1.8e-16
208,Campbell_et_al,61157e1649ba131b1277cac439646f9427fd6727a55c758ac2a08c97,5324,Peptidase_A8,PF01252.13,2.0e-39
209,Campbell_et_al,1dd972a6175a1ff242102aaf9da0af76c6ee9c3774d4cde01a7417dd,1109,Cons_hypoth95,PF03602.10,2.3e-42
210,Campbell_et_al,c0d0dad44d8b33c03417b25cef2d3348824f7003e134f86d13101332,4198,RimM,PF01782.13,2.0e-09
211,Campbell_et_al,9b7eb0d8a4a367644e17446069b210e3cbfa6cc5d27493985041358d,2084,Ribosomal_S17,PF00366.15,7.9e-31
212,Campbell_et_al,3a70069928a65533fa1451342326d1d45e0ecb48f7e7ad45f876be5a,135,Pept_tRNA_hydro,PF01195.14,8.1e-60
213,Campbell_et_al,2c78947baeef274d05190b8fe7837f762bd19fd8a6574af9f6f6ebb8,2080,Ribosomal_L22,PF00237.14,3.1e-32
214,Campbell_et_al,c30720d6df6be837d4f0471616c4fa4f793324c01752f2896d69e164,578,Ribosomal_L9_N,PF01281.14,3.0e-22
215,Campbell_et_al,1073ea62156b3d1bac3c28873a35698fc8ec0d835883a05882f3a0cf,1010,CoaE,PF01121.15,2.6e-48
216,Campbell_et_al,f429e3effbe71605da885707f2206a6fa72e97fa1fa9b2af28d27485,1176,RecR,PF02132.10,4.8e-14
217,Campbell_et_al,11a9358c995df5f03491f4bf6c3549914c547193e0b7b3c1719aa067,472,PGK,PF00162.14,9.7e-159
218,Campbell_et_al,8a9f526959ade04f144a305023f5f1d69ea2eae8a328f074c3692e28,2091,Ribosomal_L18p,PF00861.17,2.0e-37
219,Campbell_et_al,c0e5653a390333bacb9037f1ed03f6e7c17e9a8c94fa22ece14889bc,675,RNA_pol_Rpb2_3,PF04565.11,7.5e-30
220,Campbell_et_al,d98cd6f19bd75a92c14171ea6b1cee6f1e0fd2cf9b849f4045ab4f51,1639,THF_DHG_CYH,PF00763.18,1.8e-41
221,Campbell_et_al,0753af470c04f915816f311b0623eafc6ac29c1d7a11f7f4d483ae06,2207,FAD_syn,PF06574.7,5.2e-51
222,Campbell_et_al,88922040b3b189bec54dc7e2796597a9f907531e6db723cbc761a563,2748,IF2_N,PF04760.10,4.2e-15
223,Campbell_et_al,ee71fd7a843d15f29252061d349056f0b0af1e2fbdd99811162b3681,2082,Ribosomal_L16,PF00252.13,5.4e-57
224,Campbell_et_al,b8a285642daaf2008a4bedefa976db4f204a28c67e0851aadb31c545,2459,tRNA-synt_2d,PF01409.15,2.2e-100
225,Campbell_et_al,71e1616ebee5b6044713d23d9fddeabd4097e7e85589a2a6ad7b1965,2099,Ribosomal_S11,PF00411.14,1.1e-45
226,Campbell_et_al,b11bdf07edb1e5ed602801d2d8d2d0db5f7c59caeddfd371be6becc2,4066,SecG,PF03840.9,5.9e-18
227,Campbell_et_al,db2df49e506e6cb264bc94667bc3da4d1284735d952bc0b766af8051,4314,UPF0081,PF03652.10,1.8e-40
228,Campbell_et_al,29373c10635ee4f6cb5cf4776ddefdddd2da171cca88ed8649397f9a,5044,RuvA_N,PF01330.16,3.4e-25
229,Campbell_et_al,8b8a73b678c1e2d3fd376f93ba90fb376560b1551684c6520dbe7fd5,1736,SmpB,PF01668.13,2.6e-27
230,Campbell_et_al,634ee0faa6511408ff7dbe2736e55bf30fd3221820d85962654204df,4712,Val_tRNA-synt_C,PF10458.4,1.2e-13
231,Campbell_et_al,10ae37a965bcfbe47587792ed0f2de340efb4f53d42c657bc55930ed,1669,Ribosomal_L21p,PF00829.16,6.1e-37
232,Campbell_et_al,011fd342dda239fbb965373c8a75851af10613a81e9042a90898235a,2076,Ribosomal_L4,PF00573.17,6.8e-67
233,Campbell_et_al,bfd2f4934517fe2604c3835829f863d1d6dcf974257e25fdc484f769,2386,PseudoU_synth_1,PF01416.15,1.8e-27
234,Campbell_et_al,731e44c019b7f769c9d2ca18637613d4921306ca50c8b4d36143ae2b,2079,Ribosomal_S19,PF00203.16,5.0e-36
235,Campbell_et_al,b000dce8cee9c23fbe829149504daf352f4565285ca7a69f820d0210,3567,IF3_N,PF05198.11,7.7e-30
236,Ribosomal_RNAs,2540bca4b7845cd25ba1008420d2bd6252779b56792f935cb21ab7b5,5338,Bacterial_16S_rRNA,RF00177,0
237,Ribosomal_RNAs,770d1fa42d5337e61d925d859b89549c95f38e33bca10ad0020e2c14,5339,Bacterial_23S_rRNA,-,0
